Date,Supplier,Category,Subcategory,Plant,SKU,Quantity,Unit Price,Spend,Currency,Contract Status,Payment Terms
2026-06-01,SulCaixas,Packaging,Corrugated,Sao Paulo,BOX-009,1156,3.54,4092.24,BRL,Expired,90
2026-06-01,BoxBrasil,Packaging,Corrugated,Campinas,BOX-013,428,4.83,2067.24,BRL,Active,30
2026-06-01,EcoPack,Packaging,Corrugated,Joinville,BOX-010,2561,4.43,11345.23,BRL,Expired,45
2026-06-01,PackCo A,Packaging,Corrugated,Curitiba,BOX-011,2364,4.01,9479.64,BRL,Active,45
2026-06-01,PackCo A,Packaging,Corrugated,Sao Paulo,BOX-015,1279,3.01,3849.79,BRL,Active,45
2026-06-01,PackCo A,Packaging,Corrugated,Joinville,BOX-008,924,3.28,3030.72,BRL,No Contract,60
2026-06-01,EcoPack,Packaging,Corrugated,Sao Paulo,BOX-015,2760,3.31,9135.6,BRL,No Contract,60
2026-06-01,PackCo A,Packaging,Corrugated,Sao Paulo,BOX-019,2023,4.63,9366.49,BRL,No Contract,90
2026-06-01,CorrugaMax,Packaging,Corrugated,Curitiba,BOX-014,2876,2.8,8052.8,BRL,No Contract,60
2026-06-01,BoxBrasil,Packaging,Corrugated,Curitiba,BOX-010,1918,3.7,7096.6,BRL,Active,60
2026-06-01,PrimePack,Packaging,Corrugated,Curitiba,BOX-020,1526,4.93,7523.18,BRL,Expired,60
2026-06-01,AlphaBox,Packaging,Corrugated,Curitiba,BOX-001,2802,3.45,9666.9,BRL,Active,60
2026-06-01,SulCaixas,Packaging,Corrugated,Joinville,BOX-002,899,3.69,3317.31,BRL,Active,60
2026-06-01,CorrugaMax,Packaging,Corrugated,Campinas,BOX-019,929,4.92,4570.68,BRL,Active,90
2026-06-01,AlphaBox,Packaging,Corrugated,Curitiba,BOX-012,1773,5.03,8918.19,BRL,No Contract,45
2026-06-01,BoxBrasil,Packaging,Corrugated,Curitiba,BOX-008,606,2.79,1690.74,BRL,Active,60
2026-06-01,PackCo A,Packaging,Corrugated,Sao Paulo,BOX-016,1924,3.66,7041.84,BRL,Active,45
2026-06-01,BoxBrasil,Packaging,Corrugated,Curitiba,BOX-017,1671,3.57,5965.47,BRL,Active,60
2026-06-01,PackCo A,Packaging,Corrugated,Curitiba,BOX-019,2555,4.49,11471.95,BRL,No Contract,45
2026-06-01,LocalFlex,Packaging,Corrugated,Curitiba,BOX-020,951,5.68,5401.68,BRL,Active,60
2026-06-01,PackCo A,Packaging,Corrugated,Campinas,BOX-017,1026,4.11,4216.86,BRL,Active,90
2026-06-01,CorrugaMax,Packaging,Corrugated,Sao Paulo,BOX-006,403,5.31,2139.93,BRL,No Contract,45
2026-06-01,PackCo A,Packaging,Corrugated,Sao Paulo,BOX-005,346,4.5,1557.0,BRL,Active,60
2026-06-01,AlphaBox,Packaging,Corrugated,Sao Paulo,BOX-014,2816,3.17,8926.72,BRL,Active,45
2026-06-01,CorrugaMax,Packaging,Corrugated,Sao Paulo,BOX-015,860,3.35,2881.0,BRL,No Contract,60
2026-06-01,PackCo A,Packaging,Corrugated,Sao Paulo,BOX-018,2436,4.07,9914.52,BRL,Active,30
2026-06-01,PrimePack,Packaging,Corrugated,Curitiba,BOX-008,2184,3.01,6573.84,BRL,Active,60
2026-06-01,CorrugaMax,Packaging,Corrugated,Sao Paulo,BOX-009,2579,3.7,9542.3,BRL,Active,30
2026-06-01,BoxBrasil,Packaging,Corrugated,Curitiba,BOX-009,1574,3.37,5304.38,BRL,Active,30
2026-06-01,AlphaBox,Packaging,Corrugated,Campinas,BOX-011,2924,4.73,13830.52,BRL,Expired,45
2026-06-01,EcoPack,Packaging,Corrugated,Sao Paulo,BOX-006,1826,5.23,9549.98,BRL,Active,30
2026-06-01,PackCo A,Packaging,Corrugated,Curitiba,BOX-020,1079,4.83,5211.57,BRL,Active,45
2026-06-01,PackCo A,Packaging,Corrugated,Curitiba,BOX-007,2322,2.85,6617.7,BRL,Active,60
2026-06-01,PackCo A,Packaging,Corrugated,Joinville,BOX-013,2355,5.32,12528.6,BRL,Active,90
2026-07-01,CorrugaMax,Packaging,Corrugated,Curitiba,BOX-004,1767,4.33,7651.11,BRL,Active,90
2026-07-01,AlphaBox,Packaging,Corrugated,Campinas,BOX-010,1317,4.39,5781.63,BRL,No Contract,60
2026-07-01,CorrugaMax,Packaging,Corrugated,Campinas,BOX-010,1187,3.93,4664.91,BRL,No Contract,30
2026-07-01,SulCaixas,Packaging,Corrugated,Joinville,BOX-002,1368,4.14,5663.52,BRL,Active,90
2026-07-01,BoxBrasil,Packaging,Corrugated,Sao Paulo,BOX-017,947,3.61,3418.67,BRL,No Contract,60
2026-07-01,BoxBrasil,Packaging,Corrugated,Joinville,BOX-006,2336,4.91,11469.76,BRL,Active,30
2026-07-01,PackCo A,Packaging,Corrugated,Curitiba,BOX-006,2774,5.11,14175.14,BRL,Active,30
2026-07-01,CorrugaMax,Packaging,Corrugated,Campinas,BOX-002,501,3.87,1938.87,BRL,Active,60
2026-07-01,PackCo A,Packaging,Corrugated,Sao Paulo,BOX-010,539,3.85,2075.15,BRL,Active,45
2026-07-01,SulCaixas,Packaging,Corrugated,Joinville,BOX-012,2594,4.93,12788.42,BRL,Active,60
2026-07-01,SulCaixas,Packaging,Corrugated,Curitiba,BOX-007,2812,2.72,7648.64,BRL,Expired,60
2026-07-01,AlphaBox,Packaging,Corrugated,Sao Paulo,BOX-007,2371,3.07,7278.97,BRL,No Contract,30
2026-07-01,BoxBrasil,Packaging,Corrugated,Sao Paulo,BOX-010,1022,3.6,3679.2,BRL,Active,30
2026-07-01,PackCo A,Packaging,Corrugated,Campinas,BOX-003,2897,4.1,11877.7,BRL,Active,45
2026-07-01,LocalFlex,Packaging,Corrugated,Campinas,BOX-011,2898,4.97,14403.06,BRL,Active,45
2026-07-01,SulCaixas,Packaging,Corrugated,Sao Paulo,BOX-004,425,4.32,1836.0,BRL,Active,30
2026-07-01,AlphaBox,Packaging,Corrugated,Campinas,BOX-013,1637,5.58,9134.46,BRL,No Contract,60
2026-07-01,SulCaixas,Packaging,Corrugated,Joinville,BOX-019,1388,5.03,6981.64,BRL,Active,45
2026-07-01,PackCo A,Packaging,Corrugated,Joinville,BOX-007,1509,2.79,4210.11,BRL,Active,60
2026-07-01,PackCo A,Packaging,Corrugated,Campinas,BOX-013,1209,5.14,6214.26,BRL,No Contract,60
2026-07-01,PackCo A,Packaging,Corrugated,Sao Paulo,BOX-017,864,3.67,3170.88,BRL,Active,45
2026-07-01,CorrugaMax,Packaging,Corrugated,Campinas,BOX-007,672,2.96,1989.12,BRL,Active,90
2026-07-01,PrimePack,Packaging,Corrugated,Campinas,BOX-014,1959,2.69,5269.71,BRL,No Contract,90
2026-07-01,PackCo A,Packaging,Corrugated,Sao Paulo,BOX-007,1156,2.74,3167.44,BRL,Active,45
2026-07-01,SulCaixas,Packaging,Corrugated,Joinville,BOX-014,469,3.0,1407.0,BRL,Expired,90
2026-07-01,PackCo A,Packaging,Corrugated,Joinville,BOX-013,2469,5.04,12443.76,BRL,No Contract,60
2026-07-01,CorrugaMax,Packaging,Corrugated,Joinville,BOX-011,1788,4.62,8260.56,BRL,No Contract,60
2026-07-01,CorrugaMax,Packaging,Corrugated,Joinville,BOX-018,2229,4.74,10565.46,BRL,Active,45
2026-07-01,PackCo A,Packaging,Corrugated,Curitiba,BOX-003,902,3.94,3553.88,BRL,Active,30
2026-07-01,PackCo A,Packaging,Corrugated,Curitiba,BOX-009,1755,3.43,6019.65,BRL,Active,60
2026-07-01,CorrugaMax,Packaging,Corrugated,Campinas,BOX-010,2385,4.33,10327.05,BRL,Active,30
2026-07-01,PackCo A,Packaging,Corrugated,Sao Paulo,BOX-004,570,4.25,2422.5,BRL,No Contract,60
2026-07-01,BoxBrasil,Packaging,Corrugated,Sao Paulo,BOX-005,288,4.23,1218.24,BRL,Active,45
2026-07-01,EcoPack,Packaging,Corrugated,Joinville,BOX-019,2497,5.08,12684.76,BRL,No Contract,45
2026-07-01,SulCaixas,Packaging,Corrugated,Campinas,BOX-006,2688,5.17,13896.96,BRL,Active,60
2026-07-01,BoxBrasil,Packaging,Corrugated,Joinville,BOX-005,2638,4.58,12082.04,BRL,No Contract,60
2026-07-01,PackCo A,Packaging,Corrugated,Sao Paulo,BOX-007,1550,2.83,4386.5,BRL,No Contract,30
2026-07-01,BoxBrasil,Packaging,Corrugated,Sao Paulo,BOX-007,2827,2.66,7519.82,BRL,No Contract,90
2026-07-01,PackCo A,Packaging,Corrugated,Curitiba,BOX-010,832,3.64,3028.48,BRL,Active,60
2026-07-01,BoxBrasil,Packaging,Corrugated,Curitiba,BOX-001,2019,2.95,5956.05,BRL,Active,60
2026-07-01,CorrugaMax,Packaging,Corrugated,Joinville,BOX-012,1350,5.04,6804.0,BRL,Expired,60
2026-07-01,SulCaixas,Packaging,Corrugated,Joinville,BOX-015,1993,3.43,6835.99,BRL,Active,45
2026-07-01,BoxBrasil,Packaging,Corrugated,Curitiba,BOX-008,2601,2.98,7750.98,BRL,Expired,30
2026-07-01,BoxBrasil,Packaging,Corrugated,Curitiba,BOX-020,2176,4.62,10053.12,BRL,No Contract,90
2026-07-01,SulCaixas,Packaging,Corrugated,Joinville,BOX-020,1449,5.26,7621.74,BRL,Expired,45
2026-07-01,BoxBrasil,Packaging,Corrugated,Joinville,BOX-020,2701,4.92,13288.92,BRL,Active,45
2026-07-01,PackCo A,Packaging,Corrugated,Sao Paulo,BOX-016,2242,3.54,7936.68,BRL,Active,60
2026-07-01,BoxBrasil,Packaging,Corrugated,Joinville,BOX-003,1600,4.0,6400.0,BRL,Active,45
2026-07-01,AlphaBox,Packaging,Corrugated,Curitiba,BOX-016,1375,3.89,5348.75,BRL,No Contract,60
2026-07-01,PackCo A,Packaging,Corrugated,Curitiba,BOX-003,2419,3.89,9409.91,BRL,No Contract,90
2026-07-01,PackCo A,Packaging,Corrugated,Curitiba,BOX-011,452,4.1,1853.2,BRL,Active,45
2026-07-01,PackCo A,Packaging,Corrugated,Curitiba,BOX-019,1188,4.65,5524.2,BRL,Active,45
2026-08-01,EcoPack,Packaging,Corrugated,Campinas,BOX-018,1710,4.62,7900.2,BRL,Active,45
2026-08-01,PackCo A,Packaging,Corrugated,Curitiba,BOX-009,2181,3.49,7611.69,BRL,Active,30
2026-08-01,PackCo A,Packaging,Corrugated,Sao Paulo,BOX-011,1060,4.05,4293.0,BRL,Active,60
2026-08-01,BoxBrasil,Packaging,Corrugated,Campinas,BOX-008,1741,3.09,5379.69,BRL,No Contract,60
2026-08-01,PackCo A,Packaging,Corrugated,Curitiba,BOX-010,1628,3.78,6153.84,BRL,No Contract,30
2026-08-01,AlphaBox,Packaging,Corrugated,Curitiba,BOX-003,1371,4.21,5771.91,BRL,No Contract,60
2026-08-01,SulCaixas,Packaging,Corrugated,Campinas,BOX-011,653,4.31,2814.43,BRL,Active,30
2026-08-01,PackCo A,Packaging,Corrugated,Sao Paulo,BOX-015,2672,3.1,8283.2,BRL,Expired,45
2026-08-01,AlphaBox,Packaging,Corrugated,Sao Paulo,BOX-009,1104,4.04,4460.16,BRL,Active,60
2026-08-01,BoxBrasil,Packaging,Corrugated,Joinville,BOX-018,632,4.02,2540.64,BRL,Active,30
2026-08-01,AlphaBox,Packaging,Corrugated,Curitiba,BOX-009,2195,4.02,8823.9,BRL,Active,90
2026-08-01,BoxBrasil,Packaging,Corrugated,Curitiba,BOX-016,311,3.19,992.09,BRL,No Contract,45
2026-08-01,PackCo A,Packaging,Corrugated,Campinas,BOX-017,847,4.04,3421.88,BRL,No Contract,30
2026-08-01,CorrugaMax,Packaging,Corrugated,Sao Paulo,BOX-002,482,3.62,1744.84,BRL,Active,30
2026-08-01,CorrugaMax,Packaging,Corrugated,Campinas,BOX-015,436,3.36,1464.96,BRL,Expired,60
2026-08-01,PackCo A,Packaging,Corrugated,Campinas,BOX-018,2488,4.35,10822.8,BRL,Active,90
2026-08-01,BoxBrasil,Packaging,Corrugated,Joinville,BOX-002,395,3.4,1343.0,BRL,Active,45
2026-08-01,SulCaixas,Packaging,Corrugated,Campinas,BOX-018,1706,4.42,7540.52,BRL,Active,60
2026-08-01,CorrugaMax,Packaging,Corrugated,Campinas,BOX-018,2314,4.55,10528.7,BRL,Active,30
2026-08-01,BoxBrasil,Packaging,Corrugated,Sao Paulo,BOX-002,820,3.2,2624.0,BRL,Active,60
2026-08-01,PrimePack,Packaging,Corrugated,Curitiba,BOX-016,2293,3.29,7543.97,BRL,Expired,60
2026-08-01,PackCo A,Packaging,Corrugated,Campinas,BOX-020,1034,4.88,5045.92,BRL,Active,30
2026-08-01,PrimePack,Packaging,Corrugated,Joinville,BOX-013,1048,5.21,5460.08,BRL,Active,45
2026-08-01,SulCaixas,Packaging,Corrugated,Curitiba,BOX-009,500,3.63,1815.0,BRL,Active,60
2026-08-01,EcoPack,Packaging,Corrugated,Campinas,BOX-001,1586,3.55,5630.3,BRL,Expired,60
2026-08-01,PackCo A,Packaging,Corrugated,Sao Paulo,BOX-018,1609,4.43,7127.87,BRL,No Contract,45
2026-08-01,BoxBrasil,Packaging,Corrugated,Sao Paulo,BOX-005,886,4.44,3933.84,BRL,Expired,60
2026-08-01,EcoPack,Packaging,Corrugated,Campinas,BOX-003,406,4.29,1741.74,BRL,No Contract,60
2026-08-01,SulCaixas,Packaging,Corrugated,Joinville,BOX-012,735,4.82,3542.7,BRL,Active,30
2026-08-01,PackCo A,Packaging,Corrugated,Campinas,BOX-015,2884,3.22,9286.48,BRL,Active,60
2026-08-01,PackCo A,Packaging,Corrugated,Joinville,BOX-003,2769,4.06,11242.14,BRL,Expired,90
2026-08-01,PrimePack,Packaging,Corrugated,Sao Paulo,BOX-001,1596,3.17,5059.32,BRL,No Contract,30
2026-08-01,CorrugaMax,Packaging,Corrugated,Campinas,BOX-004,1464,4.5,6588.0,BRL,Expired,45
2026-08-01,BoxBrasil,Packaging,Corrugated,Sao Paulo,BOX-018,1079,3.92,4229.68,BRL,Active,30
2026-08-01,EcoPack,Packaging,Corrugated,Joinville,BOX-010,2253,4.39,9890.67,BRL,Active,60
2026-08-01,CorrugaMax,Packaging,Corrugated,Joinville,BOX-018,2354,4.55,10710.7,BRL,Active,45
2026-08-01,AlphaBox,Packaging,Corrugated,Campinas,BOX-018,1951,4.48,8740.48,BRL,Active,90
2026-08-01,CorrugaMax,Packaging,Corrugated,Campinas,BOX-019,542,4.83,2617.86,BRL,Active,45
2026-08-01,BoxBrasil,Packaging,Corrugated,Sao Paulo,BOX-020,2105,4.77,10040.85,BRL,Active,45
2026-08-01,EcoPack,Packaging,Corrugated,Curitiba,BOX-016,2827,3.65,10318.55,BRL,Active,90
2026-08-01,EcoPack,Packaging,Corrugated,Sao Paulo,BOX-018,696,4.57,3180.72,BRL,Active,60
2026-08-01,SulCaixas,Packaging,Corrugated,Campinas,BOX-009,355,3.86,1370.3,BRL,Active,45
2026-08-01,CorrugaMax,Packaging,Corrugated,Curitiba,BOX-019,323,4.59,1482.57,BRL,No Contract,90
2026-08-01,PackCo A,Packaging,Corrugated,Joinville,BOX-020,397,5.15,2044.55,BRL,Active,60
2026-08-01,BoxBrasil,Packaging,Corrugated,Sao Paulo,BOX-011,2294,4.13,9474.22,BRL,Active,60
2026-08-01,EcoPack,Packaging,Corrugated,Campinas,BOX-003,1674,4.12,6896.88,BRL,Active,45
2026-08-01,BoxBrasil,Packaging,Corrugated,Joinville,BOX-012,2681,4.59,12305.79,BRL,Active,30
2026-08-01,PackCo A,Packaging,Corrugated,Curitiba,BOX-012,2150,4.57,9825.5,BRL,No Contract,90
2026-08-01,PackCo A,Packaging,Corrugated,Joinville,BOX-019,1036,4.82,4993.52,BRL,Active,45
2026-08-01,CorrugaMax,Packaging,Corrugated,Campinas,BOX-017,2064,3.93,8111.52,BRL,No Contract,60
2026-08-01,PackCo A,Packaging,Corrugated,Sao Paulo,BOX-001,827,3.14,2596.78,BRL,No Contract,90
